DSID,gq_scaled,gqd_scaled,mass,width,branching_ratio,cross_section
103475,0.009,0.04,1500,1.209e-01,0.5262109,2.164
103476,0.009,0.04,1800,1.453e-01,0.5253014,0.896
103477,0.009,0.04,2200,1.779e-01,0.5246151,0.31370000000000003
103478,0.009,0.04,2600,2.104e-01,0.5242192,0.12079999999999999
103479,0.009,0.04,3000,2.429e-01,0.5239705,0.04962
103480,0.009,0.04,3500,2.836e-01,0.5237711,0.017249999999999998
103481,0.009,0.045,600,0.05348,0.5986516,105.4
103482,0.009,0.045,800,0.07239,0.5914109,35.05
103483,0.009,0.045,1000,9.115e-02,0.5878865,14.219999999999999
103484,0.009,0.045,1200,1.098e-01,0.5859320,6.572
103485,0.009,0.045,1500,1.377e-01,0.5843134,2.403
103486,0.009,0.045,1800,1.656e-01,0.5834271,0.9952
103487,0.009,0.045,2200,2.027e-01,0.5827581,0.3485
103488,0.009,0.045,2600,2.397e-01,0.5823721,0.13419999999999999
103489,0.009,0.045,3000,2.767e-01,0.5821295,0.05513
103490,0.009,0.045,3500,3.230e-01,0.5819350,0.01917
103491,0.009,0.05,600,0.06099,0.6480711,114.1
103492,0.009,0.05,800,0.08243,0.6411875,38.0
103493,0.009,0.05,1000,1.037e-01,0.6378296,15.43
103494,0.009,0.05,1200,1.249e-01,0.6359653,7.1339999999999995
103495,0.009,0.05,1500,1.566e-01,0.6344202,2.609
103496,0.009,0.05,1800,1.883e-01,0.6335738,1.081
103497,0.009,0.05,2200,2.304e-01,0.6329346,0.3785
103498,0.009,0.05,2600,2.725e-01,0.6325658,0.14579999999999999
103499,0.009,0.05,3000,3.145e-01,0.6323339,0.05988
103500,0.009,0.05,3500,3.671e-01,0.6321480,0.02082
103501,0.009,0.055,600,0.06929,0.6902293,121.5
103502,0.009,0.055,800,0.09353,0.6837680,40.519999999999996
103503,0.009,0.055,1000,1.176e-01,0.6806100,16.46
103504,0.009,0.055,1200,1.416e-01,0.6788550,7.615
103505,0.009,0.055,1500,1.775e-01,0.6773997,2.786
103506,0.009,0.055,1800,2.133e-01,0.6766020,1.1540000000000001
103507,0.009,0.055,2200,2.610e-01,0.6759996,0.4042
103508,0.009,0.055,2600,3.087e-01,0.6756518,0.1557
103509,0.009,0.055,3000,3.563e-01,0.6754332,0.06397
103510,0.009,0.055,3500,4.158e-01,0.6752579,0.02224
103511,0.009,0.06,600,0.07838,0.7261576,127.79999999999998
103512,0.009,0.06,800,0.10568,0.7201418,42.68
103513,0.009,0.06,1000,1.328e-01,0.7171969,17.35
103514,0.009,0.06,1200,1.599e-01,0.7155589,8.026000000000002
103515,0.009,0.06,1500,2.003e-01,0.7141998,2.937
103516,0.009,0.06,1800,2.407e-01,0.7134547,1.2169999999999999
103517,0.009,0.06,2200,2.945e-01,0.7128917,0.4263
103518,0.009,0.06,2600,3.483e-01,0.7125668,0.1643
103519,0.009,0.06,3000,4.020e-01,0.7123624,0.06745999999999999
103520,0.009,0.06,3500,4.692e-01,0.7121986,0.023459999999999998
103521,0.009,0.065,600,0.08826,0.7568156,133.20000000000002
103522,0.009,0.065,800,0.11890,0.7512426,44.52
103523,0.009,0.065,1000,1.494e-01,0.7485106,18.099999999999998
103524,0.009,0.065,1200,1.797e-01,0.7469901,8.379000000000001
103525,0.009,0.065,1500,2.252e-01,0.7457278,3.067
103526,0.009,0.065,1800,2.706e-01,0.7450355,1.271
103527,0.009,0.065,2200,3.310e-01,0.7445124,0.4452
103528,0.009,0.065,2600,3.914e-01,0.7442104,0.1716
103529,0.009,0.065,3000,4.518e-01,0.7440205,0.07046
103530,0.009,0.065,3500,5.272e-01,0.7438682,0.02451
103531,0.009,0.07,600,0.09893,0.7830476,137.89999999999998
103532,0.009,0.07,800,0.13317,0.7778994,46.1
103533,0.009,0.07,1000,1.672e-01,0.7753726,18.75
103534,0.009,0.07,1200,2.012e-01,0.7739654,8.681000000000001
103535,0.009,0.07,1500,2.520e-01,0.7727968,3.178
103536,0.009,0.07,1800,3.028e-01,0.7721557,1.317
103537,0.009,0.07,2200,3.704e-01,0.7716712,0.4614
103538,0.009,0.07,2600,4.379e-01,0.7713914,0.1779
103539,0.009,0.07,3000,5.055e-01,0.7712154,0.07304
103540,0.009,0.07,3500,5.899e-01,0.7710744,0.0254
103541,0.009,0.075,600,0.11039,0.8055737,141.8
103542,0.009,0.075,800,0.14850,0.8008240,47.46
103543,0.009,0.075,1000,1.864e-01,0.7984905,19.31
103544,0.009,0.075,1200,2.242e-01,0.7971902,8.940999999999999
103545,0.009,0.075,1500,2.808e-01,0.7961101,3.274
103546,0.009,0.075,1800,3.374e-01,0.7955173,1.357
103547,0.009,0.075,2200,4.127e-01,0.7950693,0.4754
103548,0.009,0.075,2600,4.879e-01,0.7948106,0.1832
103549,0.009,0.075,3000,5.631e-01,0.7946478,0.07526
103550,0.009,0.075,3500,6.572e-01,0.7945174,0.026180000000000002
103551,0.009,0.08,600,0.12264,0.8249973,145.3
103552,0.009,0.08,800,0.16488,0.8206164,48.63
103553,0.009,0.08,1000,2.069e-01,0.8184622,19.79
103554,0.009,0.08,1200,2.489e-01,0.8172613,9.166
103555,0.009,0.08,1500,3.116e-01,0.8162634,3.3569999999999998
103556,0.009,0.08,1800,3.743e-01,0.8157157,1.3909999999999998
103557,0.009,0.08,2200,4.579e-01,0.8153017,0.4875
103558,0.009,0.08,2600,5.413e-01,0.8150626,0.1879
103559,0.009,0.08,3000,6.248e-01,0.8149122,0.07718
103560,0.009,0.08,3500,7.291e-01,0.8147915,0.02685
103561,0.009,0.085,600,0.13569,0.8418193,148.2
103562,0.009,0.085,800,0.18232,0.8377768,49.64
103563,0.009,0.085,1000,2.288e-01,0.8357875,20.21
103564,0.009,0.085,1200,2.751e-01,0.8346780,9.362
103565,0.009,0.085,1500,3.444e-01,0.8337559,3.4290000000000003
103566,0.009,0.085,1800,4.137e-01,0.8332497,1.421
103567,0.009,0.085,2200,5.060e-01,0.8328669,0.49800000000000005
103568,0.009,0.085,2600,5.982e-01,0.8326459,0.1919
103569,0.009,0.085,3000,6.904e-01,0.8325069,0.07886
103570,0.009,0.085,3500,8.057e-01,0.8323953,0.027430000000000003
103571,0.009,0.09,600,0.14952,0.8564539,150.8
103572,0.009,0.09,800,0.20082,0.8527200,50.53
103573,0.009,0.09,1000,2.519e-01,0.8508813,20.58
103574,0.009,0.09,1200,3.029e-01,0.8498555,9.532
103575,0.009,0.09,1500,3.792e-01,0.8490027,3.492
103576,0.009,0.09,1800,4.554e-01,0.8485345,1.447
103577,0.009,0.09,2200,5.570e-01,0.8481804,0.5071
103578,0.009,0.09,2600,6.586e-01,0.8479759,0.1955
103579,0.009,0.09,3000,7.600e-01,0.8478473,0.08030999999999999
103580,0.009,0.09,3500,8.869e-01,0.8477441,0.02798
103581,0.009,0.095,600,0.16414,0.8692426,153.0
103582,0.009,0.095,800,0.22038,0.8657892,51.3
103583,0.009,0.095,1000,2.764e-01,0.8640877,20.9
103584,0.009,0.095,1200,3.323e-01,0.8631381,9.681
103585,0.009,0.095,1500,4.160e-01,0.8623485,3.547
103586,0.009,0.095,1800,4.996e-01,0.8619150,1.47
103587,0.009,0.095,2200,6.110e-01,0.8615871,0.5151
103588,0.009,0.095,2600,7.223e-01,0.8613977,0.1986
103589,0.009,0.095,3000,8.336e-01,0.8612786,0.08159000000000001
103590,0.009,0.095,3500,9.728e-01,0.8611830,0.028419999999999997
103591,0.009,0.1,600,0.17956,0.8804676,155.0
103592,0.009,0.1,800,0.24099,0.8772688,51.98
103593,0.009,0.1,1000,3.022e-01,0.8756919,21.18
103594,0.009,0.1,1200,3.633e-01,0.8748116,9.811
103595,0.009,0.1,1500,4.547e-01,0.8740796,3.5949999999999998
103596,0.009,0.1,1800,5.461e-01,0.8736775,1.49
103597,0.009,0.1,2200,6.678e-01,0.8733735,0.5222
103598,0.009,0.1,2600,7.895e-01,0.8731979,0.2014
103599,0.009,0.1,3000,9.112e-01,0.8730874,0.08271
103600,0.009,0.1,3500,1.063e+00,0.8729988,0.02882
103601,0.0095,0.005,600,0.02431,0.0162587,3.19
103602,0.0095,0.005,800,0.03348,0.0157850,1.042
103603,0.0095,0.005,1000,4.252e-02,0.0155603,0.42010000000000003
103604,0.0095,0.005,1200,5.146e-02,0.0154373,0.193
103605,0.0095,0.005,1500,6.479e-02,0.0153363,0.07028000000000001
103606,0.0095,0.005,1800,7.805e-02,0.0152813,0.02905
103607,0.0095,0.005,2200,9.568e-02,0.0152399,0.01015
103608,0.0095,0.005,2600,1.133e-01,0.0152162,0.003908999999999999
103609,0.0095,0.005,3000,1.308e-01,0.0152012,0.001604
103610,0.0095,0.005,3500,1.528e-01,0.0151893,0.0005574
103611,0.0095,0.01,600,0.02549,0.0620103,12.17
103612,0.0095,0.01,800,0.03507,0.0602853,3.981
103613,0.0095,0.01,1000,4.450e-02,0.0594654,1.605
103614,0.0095,0.01,1200,5.385e-02,0.0590161,0.7376
103615,0.0095,0.01,1500,6.777e-02,0.0586469,0.26880000000000004
103616,0.0095,0.01,1800,8.163e-02,0.0584459,0.11109999999999999
103617,0.0095,0.01,2200,1.001e-01,0.0582946,0.03884
103618,0.0095,0.01,2600,1.184e-01,0.0582075,0.014950000000000001
103619,0.0095,0.01,3000,1.368e-01,0.0581529,0.006137
103620,0.0095,0.01,3500,1.597e-01,0.0581091,0.002132
103621,0.0095,0.015,600,0.02747,0.1294862,25.400000000000002
103622,0.0095,0.015,800,0.03771,0.1261367,8.328999999999999
103623,0.0095,0.015,1000,4.781e-02,0.1245399,3.362
103624,0.0095,0.015,1200,5.782e-02,0.1236636,1.546
103625,0.0095,0.015,1500,7.274e-02,0.1229428,0.5634
103626,0.0095,0.015,1800,8.760e-02,0.1225500,0.233
103627,0.0095,0.015,2200,1.073e-01,0.1222544,0.08145000000000001
103628,0.0095,0.015,2600,1.271e-01,0.1220842,0.03136
103629,0.0095,0.015,3000,1.467e-01,0.1219773,0.012870000000000001
103630,0.0095,0.015,3500,1.713e-01,0.1218917,0.0044729999999999995
103631,0.0095,0.02,600,0.03024,0.2091354,41.03
103632,0.0095,0.02,800,0.04141,0.2042088,13.49
103633,0.0095,0.02,1000,5.244e-02,0.2018519,5.449
103634,0.0095,0.02,1200,6.338e-02,0.2005563,2.5069999999999997
103635,0.0095,0.02,1500,7.970e-02,0.1994893,0.9140999999999999
103636,0.0095,0.02,1800,9.595e-02,0.1989075,0.3781
103637,0.0095,0.02,2200,1.176e-01,0.1984693,0.1322
103638,0.0095,0.02,2600,1.391e-01,0.1982169,0.05091
103639,0.0095,0.02,3000,1.607e-01,0.1980585,0.0209
103640,0.0095,0.02,3500,1.876e-01,0.1979315,0.007263
103641,0.0095,0.025,600,0.03379,0.2923790,57.36
103642,0.0095,0.025,800,0.04617,0.2862011,18.9
103643,0.0095,0.025,1000,5.839e-02,0.2832348,7.645999999999999
103644,0.0095,0.025,1200,7.053e-02,0.2816010,3.52
103645,0.0095,0.025,1500,8.864e-02,0.2802540,1.2839999999999998
103646,0.0095,0.025,1800,1.067e-01,0.2795188,0.5314
103647,0.0095,0.025,2200,1.307e-01,0.2789648,0.18589999999999998
103648,0.0095,0.025,2600,1.546e-01,0.2786458,0.07157
103649,0.0095,0.025,3000,1.786e-01,0.2784454,0.02938
103650,0.0095,0.025,3500,2.085e-01,0.2782848,0.01021
103651,0.0095,0.03,600,0.03814,0.3730358,73.18
103652,0.0095,0.03,800,0.05198,0.3660354,24.17
103653,0.0095,0.03,1000,6.567e-02,0.3626620,9.773
103654,0.0095,0.03,1200,7.927e-02,0.3608006,4.509
103655,0.0095,0.03,1500,9.957e-02,0.3592642,1.646
103656,0.0095,0.03,1800,1.198e-01,0.3584250,0.6813999999999999
103657,0.0095,0.03,2200,1.467e-01,0.3577924,0.2384
103658,0.0095,0.03,2600,1.736e-01,0.3574278,0.09181
103659,0.0095,0.03,3000,2.005e-01,0.3571987,0.03769
103660,0.0095,0.03,3500,2.340e-01,0.3570152,0.0131
103661,0.0095,0.035,600,0.04328,0.4474663,87.78
103662,0.0095,0.035,800,0.05885,0.4400492,29.06
103663,0.0095,0.035,1000,7.427e-02,0.4364633,11.76
103664,0.0095,0.035,1200,8.960e-02,0.4344815,5.43
103665,0.0095,0.035,1500,1.125e-01,0.4328439,1.9829999999999999
103666,0.0095,0.035,1800,1.353e-01,0.4319486,0.8210999999999999
103667,0.0095,0.035,2200,1.657e-01,0.4312735,0.2873
103668,0.0095,0.035,2600,1.960e-01,0.4308842,0.1107
103669,0.0095,0.035,3000,2.263e-01,0.4306397,0.04544
103670,0.0095,0.035,3500,2.642e-01,0.4304437,0.015799999999999998
103671,0.0095,0.04,600,0.04921,0.5140337,100.8
103672,0.0095,0.04,800,0.06678,0.5065248,33.45
103673,0.0095,0.04,1000,8.419e-02,0.5028836,13.55
103674,0.0095,0.04,1200,1.015e-01,0.5008683,6.26
103675,0.0095,0.04,1500,1.274e-01,0.4992013,2.288
103676,0.0095,0.04,1800,1.532e-01,0.4982894,0.947
103677,0.0095,0.04,2200,1.875e-01,0.4976014,0.3315
103678,0.0095,0.04,2600,2.219e-01,0.4972046,0.1277
103679,0.0095,0.04,3000,2.561e-01,0.4969553,0.05244
103680,0.0095,0.04,3500,2.990e-01,0.4967554,0.01823
103681,0.0095,0.045,600,0.05593,0.5724161,112.30000000000001
103682,0.0095,0.045,800,0.07577,0.5650459,37.31
103683,0.0095,0.045,1000,9.544e-02,0.5614628,15.13
103684,0.0095,0.045,1200,1.150e-01,0.5594769,6.992
103685,0.0095,0.045,1500,1.443e-01,0.5578329,2.556
103686,0.0095,0.045,1800,1.735e-01,0.5569329,1.058
103687,0.0095,0.045,2200,2.123e-01,0.5562537,0.3706
103688,0.0095,0.045,2600,2.512e-01,0.5558619,0.1428
103689,0.0095,0.045,3000,2.900e-01,0.5556157,0.05863
103690,0.0095,0.045,3500,3.384e-01,0.5554183,0.020380000000000002
103691,0.0095,0.05,600,0.06344,0.6230318,122.19999999999999
103692,0.0095,0.05,800,0.08581,0.6159487,40.67
103693,0.0095,0.05,1000,1.080e-01,0.6124973,16.509999999999998
103694,0.0095,0.05,1200,1.301e-01,0.6105822,7.631
103695,0.0095,0.05,1500,1.632e-01,0.6089957,2.79
103696,0.0095,0.05,1800,1.961e-01,0.6081267,1.1560000000000001
103697,0.0095,0.05,2200,2.400e-01,0.6074707,0.4047
103698,0.0095,0.05,2600,2.839e-01,0.6070922,0.1559
103699,0.0095,0.05,3000,3.277e-01,0.6068542,0.06403
103700,0.0095,0.05,3500,3.825e-01,0.6066635,0.02226
103701,0.0095,0.055,600,0.07174,0.6666466,130.8
103702,0.0095,0.055,800,0.09691,0.6599358,43.57
103703,0.0095,0.055,1000,1.219e-01,0.6566593,17.689999999999998
103704,0.0095,0.055,1200,1.468e-01,0.6548395,8.184
103705,0.0095,0.055,1500,1.840e-01,0.6533309,2.994
103706,0.0095,0.055,1800,2.212e-01,0.6525042,1.24
103707,0.0095,0.055,2200,2.707e-01,0.6518800,0.4343
103708,0.0095,0.055,2600,3.201e-01,0.6515197,0.1673
103709,0.0095,0.055,3000,3.695e-01,0.6512932,0.06871999999999999
103710,0.0095,0.055,3500,4.312e-01,0.6511116,0.023899999999999998
103711,0.0095,0.06,600,0.08083,0.7041377,138.1
103712,0.0095,0.06,800,0.10906,0.6978395,46.08
103713,0.0095,0.06,1000,1.371e-01,0.6947593,18.72
103714,0.0095,0.06,1200,1.651e-01,0.6930470,8.661000000000001
103715,0.0095,0.06,1500,2.069e-01,0.6916268,3.169
103716,0.0095,0.06,1800,2.486e-01,0.6908482,1.313
103717,0.0095,0.06,2200,3.042e-01,0.6902602,0.4599
103718,0.0095,0.06,2600,3.597e-01,0.6899207,0.1772
103719,0.0095,0.06,3000,4.153e-01,0.6897073,0.07278
103720,0.0095,0.06,3500,4.846e-01,0.6895362,0.02531
103721,0.0095,0.065,600,0.09071,0.7363659,144.4
103722,0.0095,0.065,800,0.12228,0.7304912,48.23
103723,0.0095,0.065,1000,1.537e-01,0.7276140,19.61
103724,0.0095,0.065,1200,1.849e-01,0.7260133,9.072999999999999
103725,0.0095,0.065,1500,2.317e-01,0.7246850,3.321
103726,0.0095,0.065,1800,2.784e-01,0.7239566,1.3760000000000001
103727,0.0095,0.065,2200,3.407e-01,0.7234063,0.4819
103728,0.0095,0.065,2600,4.028e-01,0.7230886,0.18580000000000002
103729,0.0095,0.065,3000,4.650e-01,0.7228888,0.07628
103730,0.0095,0.065,3500,5.426e-01,0.7227286,0.02653
103731,0.0095,0.07,600,0.10138,0.7641163,149.9
103732,0.0095,0.07,800,0.13655,0.7586573,50.09
103733,0.0095,0.07,1000,1.715e-01,0.7559803,20.37
103734,0.0095,0.07,1200,2.064e-01,0.7544901,9.429
103735,0.0095,0.07,1500,2.586e-01,0.7532529,3.451
103736,0.0095,0.07,1800,3.106e-01,0.7525743,1.4300000000000002
103737,0.0095,0.07,2200,3.800e-01,0.7520615,0.501
103738,0.0095,0.07,2600,4.494e-01,0.7517654,0.1931
103739,0.0095,0.07,3000,5.187e-01,0.7515792,0.07931
103740,0.0095,0.07,3500,6.053e-01,0.7514299,0.02758
103741,0.0095,0.075,600,0.11284,0.7880760,154.6
103742,0.0095,0.075,800,0.15187,0.7830140,51.7
103743,0.0095,0.075,1000,1.907e-01,0.7805290,21.03
103744,0.0095,0.075,1200,2.294e-01,0.7791449,9.737
103745,0.0095,0.075,1500,2.874e-01,0.7779954,3.5650000000000004
103746,0.0095,0.075,1800,3.452e-01,0.7773648,1.477
103747,0.0095,0.075,2200,4.223e-01,0.7768881,0.5176000000000001
103748,0.0095,0.075,2600,4.994e-01,0.7766129,0.1995
103749,0.0095,0.075,3000,5.764e-01,0.7764398,0.08193
103750,0.0095,0.075,3500,6.726e-01,0.7763010,0.0285
103751,0.0095,0.08,600,0.12509,0.8088328,158.70000000000002
103752,0.0095,0.08,800,0.16826,0.8041434,53.09
103753,0.0095,0.08,1000,2.112e-01,0.8018392,21.610000000000003
103754,0.0095,0.08,1200,2.540e-01,0.8005551,10.0
103755,0.0095,0.08,1500,3.182e-01,0.7994884,3.663
103756,0.0095,0.08,1800,3.822e-01,0.7989030,1.518
103757,0.0095,0.08,2200,4.675e-01,0.7984605,0.5319
103758,0.0095,0.08,2600,5.528e-01,0.7982049,0.205
103759,0.0095,0.08,3000,6.380e-01,0.7980442,0.08421
103760,0.0095,0.08,3500,7.445e-01,0.7979154,0.0293
103761,0.0095,0.085,600,0.13814,0.8268827,162.20000000000002
103762,0.0095,0.085,800,0.18570,0.8225389,54.31
103763,0.0095,0.085,1000,2.330e-01,0.8204027,22.11
103764,0.0095,0.085,1200,2.803e-01,0.8192118,10.24
103765,0.0095,0.085,1500,3.510e-01,0.8182222,3.749
103766,0.0095,0.085,1800,4.216e-01,0.8176790,1.554
103767,0.0095,0.085,2200,5.156e-01,0.8172684,0.5444
103768,0.0095,0.085,2600,6.097e-01,0.8170313,0.20980000000000001
103769,0.0095,0.085,3000,7.036e-01,0.8168821,0.08622
103770,0.0095,0.085,3500,8.211e-01,0.8167625,0.030040000000000004
103771,0.0095,0.09,600,0.15197,0.8426409,165.3
103772,0.0095,0.09,800,0.20420,0.8386153,55.37
103773,0.0095,0.09,1000,2.562e-01,0.8366342,22.540000000000003
103774,0.0095,0.09,1200,3.081e-01,0.8355294,10.44
103775,0.0095,0.09,1500,3.857e-01,0.8346110,3.8249999999999997
103776,0.0095,0.09,1800,4.633e-01,0.8341069,1.585
103777,0.0095,0.09,2200,5.667e-01,0.8337258,0.5554
103778,0.0095,0.09,2600,6.700e-01,0.8335056,0.21409999999999998
103779,0.0095,0.09,3000,7.733e-01,0.8333671,0.08796
103780,0.0095,0.09,3500,9.023e-01,0.8332561,0.03064
103781,0.0095,0.095,600,0.16659,0.8564539,168.0
103782,0.0095,0.095,800,0.22375,0.8527200,56.3
103783,0.0095,0.095,1000,2.807e-01,0.8508813,22.93
103784,0.0095,0.095,1200,3.375e-01,0.8498555,10.62
103785,0.0095,0.095,1500,4.225e-01,0.8490027,3.8909999999999996
103786,0.0095,0.095,1800,5.075e-01,0.8485345,1.6119999999999999
103787,0.0095,0.095,2200,6.206e-01,0.8481804,0.565
103788,0.0095,0.095,2600,7.338e-01,0.8479759,0.2179
103789,0.0095,0.095,3000,8.468e-01,0.8478473,0.08949
103790,0.0095,0.095,3500,9.882e-01,0.8477441,0.03118
103791,0.0095,0.1,600,0.18201,0.8686108,170.4
103792,0.0095,0.1,800,0.24437,0.8651432,57.120000000000005
103793,0.0095,0.1,1000,3.065e-01,0.8634348,23.27
103794,0.0095,0.1,1200,3.684e-01,0.8624814,10.78
103795,0.0095,0.1,1500,4.613e-01,0.8616887,3.949
103796,0.0095,0.1,1800,5.540e-01,0.8612534,1.637
103797,0.0095,0.1,2200,6.775e-01,0.8609241,0.5735
103798,0.0095,0.1,2600,8.010e-01,0.8607340,0.2211
103799,0.0095,0.1,3000,9.244e-01,0.8606144,0.09084
103800,0.0095,0.1,3500,1.079e+00,0.8605185,0.031650000000000005
103801,0.01,0.005,600,0.02689,0.0146968,3.195
103802,0.01,0.005,800,0.03704,0.0142679,1.044
103803,0.01,0.005,1000,4.704e-02,0.0140645,0.4207
103804,0.01,0.005,1200,5.694e-02,0.0139532,0.1932
103805,0.01,0.005,1500,7.168e-02,0.0138617,0.07038
103806,0.01,0.005,1800,8.636e-02,0.0138120,0.02909
103807,0.01,0.005,2200,1.059e-01,0.0137745,0.01017
103808,0.01,0.005,2600,1.253e-01,0.0137530,0.003914
103809,0.01,0.005,3000,1.448e-01,0.0137395,0.001606
103810,0.01,0.005,3500,1.690e-01,0.0137286,0.0005582
103811,0.01,0.01,600,0.02808,0.0563047,12.24
103812,0.01,0.01,800,0.03863,0.0547292,4.005
103813,0.01,0.01,1000,4.902e-02,0.0539805,1.615
103814,0.01,0.01,1200,5.932e-02,0.0535703,0.7419
103815,0.01,0.01,1500,7.466e-02,0.0532332,0.2703
103816,0.01,0.01,1800,8.994e-02,0.0530497,0.1118
103817,0.01,0.01,2200,1.102e-01,0.0529116,0.03906
103818,0.01,0.01,2600,1.305e-01,0.0528321,0.015040000000000001
103819,0.01,0.01,3000,1.507e-01,0.0527822,0.0061719999999999995
103820,0.01,0.01,3500,1.760e-01,0.0527423,0.0021449999999999998
103821,0.01,0.015,600,0.03005,0.1183556,25.73
103822,0.01,0.015,800,0.04127,0.1152558,8.433
103823,0.01,0.015,1000,5.233e-02,0.1137788,3.404
103824,0.01,0.015,1200,6.329e-02,0.1129684,1.564
103825,0.01,0.015,1500,7.963e-02,0.1123020,0.5701999999999999
103826,0.01,0.015,1800,9.590e-02,0.1119389,0.2358
103827,0.01,0.015,2200,1.175e-01,0.1116656,0.08244
103828,0.01,0.015,2600,1.391e-01,0.1115083,0.03174
103829,0.01,0.015,3000,1.607e-01,0.1114095,0.01303
103830,0.01,0.015,3500,1.876e-01,0.1113304,0.004527
103831,0.01,0.02,600,0.03282,0.1926735,41.879999999999995
103832,0.01,0.02,800,0.04497,0.1880425,13.76
103833,0.01,0.02,1000,5.696e-02,0.1858286,5.558999999999999
103834,0.01,0.02,1200,6.885e-02,0.1846120,2.557
103835,0.01,0.02,1500,8.659e-02,0.1836104,0.9322999999999999
103836,0.01,0.02,1800,1.042e-01,0.1830643,0.3856
103837,0.01,0.02,2200,1.277e-01,0.1826530,0.1348
103838,0.01,0.02,2600,1.512e-01,0.1824162,0.05192
103839,0.01,0.02,3000,1.746e-01,0.1822675,0.02131
103840,0.01,0.02,3500,2.038e-01,0.1821484,0.007406
103841,0.01,0.025,600,0.03638,0.2716150,59.04
103842,0.01,0.025,800,0.04973,0.2657110,19.44
103843,0.01,0.025,1000,6.291e-02,0.2628788,7.85
103844,0.01,0.025,1200,7.600e-02,0.2613197,3.6189999999999998
103845,0.01,0.025,1500,9.553e-02,0.2600346,1.32
103846,0.01,0.025,1800,1.150e-01,0.2593334,0.5463
103847,0.01,0.025,2200,1.409e-01,0.2588051,0.19110000000000002
103848,0.01,0.025,2600,1.667e-01,0.2585008,0.07357
103849,0.01,0.025,3000,1.925e-01,0.2583096,0.030199999999999998
103850,0.01,0.025,3500,2.247e-01,0.2581565,0.010499999999999999
103851,0.01,0.03,600,0.04073,0.3493719,75.94
103852,0.01,0.03,800,0.05554,0.3425727,25.060000000000002
103853,0.01,0.03,1000,7.019e-02,0.3392998,10.129999999999999
103854,0.01,0.03,1200,8.474e-02,0.3374950,4.6739999999999995
103855,0.01,0.03,1500,1.065e-01,0.3360057,1.706
103856,0.01,0.03,1800,1.281e-01,0.3351924,0.706
103857,0.01,0.03,2200,1.569e-01,0.3345794,0.24699999999999997
103858,0.01,0.03,2600,1.856e-01,0.3342261,0.09512
103859,0.01,0.03,3000,2.144e-01,0.3340042,0.03905
103860,0.01,0.03,3500,2.502e-01,0.3338263,0.01357
103861,0.01,0.035,600,0.04586,0.4222608,91.79
103862,0.01,0.035,800,0.06241,0.4149477,30.36
103863,0.01,0.035,1000,7.879e-02,0.4114161,12.29
103864,0.01,0.035,1200,9.507e-02,0.4094653,5.671
103865,0.01,0.035,1500,1.194e-01,0.4078540,2.071
103866,0.01,0.035,1800,1.436e-01,0.4069733,0.857
103867,0.01,0.035,2200,1.759e-01,0.4063093,0.3
103868,0.01,0.035,2600,2.081e-01,0.4059265,0.11549999999999999
103869,0.01,0.035,3000,2.402e-01,0.4056860,0.04743
103870,0.01,0.035,3500,2.804e-01,0.4054932,0.01649
103871,0.01,0.04,600,0.05179,0.4883928,106.2
103872,0.01,0.04,800,0.07034,0.4808878,35.18
103873,0.01,0.04,1000,8.872e-02,0.4772527,14.25
103874,0.01,0.04,1200,1.070e-01,0.4752419,6.581
103875,0.01,0.04,1500,1.343e-01,0.4735793,2.405
103876,0.01,0.04,1800,1.615e-01,0.4726700,0.9953000000000001
103877,0.01,0.04,2200,1.977e-01,0.4719841,0.34840000000000004
103878,0.01,0.04,2600,2.339e-01,0.4715886,0.13419999999999999
103879,0.01,0.04,3000,2.701e-01,0.4713400,0.05511
103880,0.01,0.04,3500,3.152e-01,0.4711408,0.01916
103881,0.01,0.045,600,0.05851,0.5471418,118.9
103882,0.01,0.045,800,0.07933,0.5396863,39.49
103883,0.01,0.045,1000,9.996e-02,0.5360658,16.01
103884,0.01,0.045,1200,1.205e-01,0.5340603,7.396
103885,0.01,0.045,1500,1.512e-01,0.5324007,2.7030000000000003
103886,0.01,0.045,1800,1.818e-01,0.5314925,1.119
103887,0.01,0.045,2200,2.225e-01,0.5308072,0.3918
103888,0.01,0.045,2600,2.632e-01,0.5304119,0.151
103889,0.01,0.045,3000,3.039e-01,0.5301634,0.06199
103890,0.01,0.045,3500,3.547e-01,0.5299643,0.02155
103891,0.01,0.05,600,0.06602,0.5986516,130.1
103892,0.01,0.05,800,0.08937,0.5914109,43.269999999999996
